cod_concesion,cod_tipo_sujeto,COD_SUMINISTRO,SECTOR,COD_TIPO_SUMINISTRO,COD_CONTADOR_ACT
VR,PER,1000253,3.1,CONT,Q18EA019622R
VR,PER,1000255,2,CONT,D12TA089411S
VR,PER,1000256,3.2,CONT,A11OA044735R
VR,ENP,1000257,2.2,CONT,J13OB003911L
VR,ENP,1000260,2,CONT,J11CA267685V
VR,ENP,1000261,2,CONT,202386
VR,PER,1000262,2.2,CONT,Q18GA043692M
VR,PER,1000263,2,CONT,D12TA089585N
VR,PER,1000264,3.1,CONT,Q18GA043890Q
VR,PER,1000265,3,CONT,J15LA851167D
VR,PER,1000301,3,SIN_CONT,
VR,SOC,1000318,3.2,SIN_CONT,
VR,PER,996959,3.2,CONT,Q18EA019432N
VR,PER,1000329,3.2.1,SIN_CONT,
VR,PER,1000359,3.1,SIN_CONT,
VR,PER,1000388,,SIN_CONT,
VR,PER,1000403,3.1,SIN_CONT,
VR,PER,1000416,,SIN_CONT,
VR,PER,1000432,2.1,SIN_CONT,
VR,PER,1000493,3.1,SIN_CONT,
VR,PER,1000509,,SIN_CONT,
VR,PER,996363,2.2,CONT,Q18EA019738C
VR,PER,1000513,3.2.1,SIN_CONT,
VR,PER,1000530,3.1,SIN_CONT,
VR,PER,1000574,3.2.1,SIN_CONT,
VR,PER,999718,3.2.1,CONT,C18LA220037T
VR,PER,1000585,3.2.1,SIN_CONT,
VR,PER,1000588,3.2.1,SIN_CONT,
VR,PER,999401,3.2.1,CONT,Q18GA038000P
VR,PER,1000602,2.2,SIN_CONT,
VR,PER,1000611,2.2,SIN_CONT,
VR,PER,996126,2.2,CONT,J14LA732748X
VR,PER,1000615,3.2.1,SIN_CONT,
VR,SOC,1000618,3.2,SIN_CONT,
VR,PER,995564,3.2,CONT,Q19GA005047M
VR,SOC,1000620,2,SIN_CONT,
VR,PER,995577,2,CONT,Q18EA019601M
VR,PER,999420,2,CONT,D12TA089836N
VR,PER,1000633,3.1,SIN_CONT,
VR,PER,996799,3.1,CONT,Q18GA037980C
VR,PER,1000635,3.2.1,SIN_CONT,
VR,PER,1000636,3.2.1,SIN_CONT,
VR,PER,1000637,,SIN_CONT,
VR,SOC,1000649,2.2,SIN_CONT,
VR,SOC,980269,2.2,CONT,J15LA851069C
VR,PER,980270,2.2,CONT,Q21GA046024T
VR,PER,1000666,3.2.1,SIN_CONT,
VR,PER,1000679,2,SIN_CONT,
VR,PER,996174,2,CONT,D12TA089416X
VR,SOC,1000687,,SIN_CONT,
VR,PER,1000690,3.2.1,SIN_CONT,
VR,PER,1000693,3.2.1,SIN_CONT,
VR,PER,997867,3.2.1,CONT,Q18EA019875K
VR,PER,1000698,3.2.1,SIN_CONT,
VR,PER,999760,3.2.1,CONT,Q19GA005063M
VR,PER,1000700,,SIN_CONT,
VR,PER,996255,2.1,CONT,H291715
VR,SOC,1000706,2.1,SIN_CONT,
VR,PER,996260,2.1,CONT,J14LA728133R
VR,PER,1000713,2.1,SIN_CONT,
VR,SOC,987399,,SIN_CONT,
VR,PER,40000100257,,CONT,Q18GA043153Q
VR,PER,996264,2.1,,Q18GA043153Q
VR,PER,1000717,3.2.1,SIN_CONT,
VR,PER,996271,3.2.1,CONT,Q18EA019421K
VR,PER,1000723,3.2,SIN_CONT,
VR,PER,995537,3.2,CONT,Q21GA045959B
VR,PER,1000785,3.1,SIN_CONT,
VR,PER,1000799,2.2,SIN_CONT,
VR,PER,997385,2.2,CONT,J15LA850495M
VR,PER,1000810,3.1,SIN_CONT,
VR,PER,998007,3.1,SIN_CONT,
VR,SOC,1000850,,SIN_CONT,
VR,PER,1000851,,SIN_CONT,
VR,PER,3037380,3.2.1,SIN_CONT,
VR,PER,984400,3.2.1,CONT,C18LA220021L
VR,PER,989323,3.2.1,CONT,C18LA220026Q
VR,SOC,1000860,0,SIN_CONT,
VR,PER,996049,0,CONT,J14LA719631D
VR,PER,996302,3.1,CONT,J15LA851199L
VR,SOC,1000862,,SIN_CONT,
VR,PER,1000867,2.2,SIN_CONT,
VR,PER,995895,2.2,CONT,J17LA638887A
VR,PER,1000876,2.2,SIN_CONT,
VR,SOC,1000891,,SIN_CONT,
VR,PER,1000892,3.2.1,SIN_CONT,
VR,PER,997576,3.2.1,CONT,C18LA220005L
VR,SOC,1000894,3.2.1,SIN_CONT,
VR,SOC,997572,3.2.1,CONT,Q18EA019450P
VR,SOC,1000897,3.2.1,SIN_CONT,
VR,PER,999284,3.2.1,CONT,C18LA220108R
VR,PER,1000900,,SIN_CONT,
VR,PER,1000902,,SIN_CONT,
VR,PER,997583,,CONT,2109411
VR,PER,1000906,,SIN_CONT,
VR,SOC,3037282,3.2.1,SIN_CONT,
VR,SOC,997641,3.2.1,CONT,A11OA216152F
VR,PER,1000911,3.2.1,SIN_CONT,
VR,PER,996811,3.2.1,CONT,Q18GA037899K
VR,PER,1000926,3.2.1,SIN_CONT,
VR,PER,998463,3.2.1,CONT,C18LA220112N
VR,SOC,1000929,3.2.1,SIN_CONT,
VR,SOC,982851,2.2,CONT,J15LA851095E
VR,PER,1000930,2.2,SIN_CONT,
VR,PER,1001002,3.2.1,SIN_CONT,
VR,PER,996910,3.2.1,CONT,J15LA850493K
VR,PER,1001061,3,SIN_CONT,
VR,PER,983063,3,CONT,J15LA850998E
VR,PER,998323,3,CONT,J15LA850999F
VR,PER,1001062,3.2,SIN_CONT,
VR,PER,1001092,2,SIN_CONT,
VR,PER,997816,2,CONT,J14LA728153V
VR,PER,1001100,2,SIN_CONT,
VR,PER,1001104,2,SIN_CONT,
VR,PER,1001106,,SIN_CONT,
VR,SOC,3037406,2.1,SIN_CONT,
VR,PER,982433,2.1,SIN_CONT,
VR,PER,1001141,3.1,SIN_CONT,
VR,PER,999668,3.1,SIN_CONT,
VR,PER,1001142,,SIN_CONT,
VR,PER,996414,3.2.1,CONT,C18LA220102L
VR,PER,1001147,,SIN_CONT,
VR,PER,996431,3.1,CONT,Q21GA031117Y
VR,PER,1001186,,SIN_CONT,
VR,PER,1001225,2.2,SIN_CONT,
VR,SOC,1001226,3,SIN_CONT,
VR,SOC,1001227,3,SIN_CONT,
VR,SOC,1001228,,SIN_CONT,
VR,SOC,1001229,3.2,SIN_CONT,
VR,PER,1001231,3.2,CONT,Q21GA045884Z
VR,PER,1001232,2,CONT,Q21GA046157F
VR,PER,1001233,3.2,CONT,J17LA638677S
VR,PER,1001234,3.2,CONT,J17LA638674P
VR,PER,1001236,3.2,CONT,J17LA638675Q
VR,PER,1001237,3.2,CONT,J17LA638673O
VR,PER,1001238,3.2,CONT,J17LA638672N
VR,SOC,1001240,3.2,SIN_CONT,Q21EA037230G
VR,PER,40000100267,,CONT,Q21EA037230G
VR,PER,1001241,3.2,CONT,J17LA639032R
VR,PER,1001242,3.2,CONT,J17LA639033S
VR,ENP,1001243,,CONT,D12TA089691O_1001243_FICT
VR,PER,1001244,2.2,CONT,Q21GA045985D
VR,PER,1001245,3.2.1,CONT,Q18EA019501J
VR,PER,1001246,2.2,CONT,J17LA638946U
VR,PER,1001247,3.2,CONT,J17LA638754O
VR,PER,980194,3.2,CONT,J17LA638759T
VR,PER,1001248,2.2,CONT,J17LA638923N
VR,SOC,1001250,2.2,CONT,J14LA728165Z
VR,PER,1001251,2.2,CONT,J12OA023634D
VR,PER,1001252,3.2,CONT,Q18EA019481W
VR,PER,1001253,3.1,CONT,Q18GA038033V
VR,PER,40000100290,,CONT,Q18GA038033V
VR,PER,1001255,3.2,CONT,J17LA638678T
VR,PER,1001258,3.1,CONT,J17LA633861Q
VR,PER,1001259,3.1,SIN_CONT,Q21EA037323K
VR,PER,40000100300,,CONT,Q21EA037323K
VR,PER,1001261,3.1,CONT,¿
VR,PER,1001262,3.1,CONT,Q19GA005020R
VR,PER,1001263,0,CONT,J14LA719677R
VR,PER,1001264,0,CONT,J14LA728163X
VR,PER,1001265,2,CONT,Q18EA019398C
VR,PER,1001266,2,CONT,Q19GA024007K
VR,PER,1001267,2,CONT,J14LA732653R
VR,PER,1001268,3.2,CONT,Q21GA045813K
VR,PER,1001269,2,CONT,D12TA089420T
VR,PER,1001270,3.1,CONT,Q18GA043435X
VR,PER,1001271,2.1,CONT,J17LA638876X
VR,PER,1001272,3.2.1,CONT,Q18GA038002R
VR,PER,1001273,2.2,CONT,J17LA638655M
VR,PER,1001274,2,CONT,D12TA089579P
VR,PER,1001275,2.2,CONT,D12TA089634F
VR,PER,1001276,0,CONT,J14LA719633F
VR,PER,1001277,3.2,CONT,J17LA639023Q
VR,PER,3037241,,CONT,3037241_MIG
VR,PER,1001278,2.2,CONT,Q19GA005284X
VR,PER,1001279,2,CONT,D12TA089573J
VR,ENP,1001281,,CONT,410767
VR,ENP,1001282,3.1,CONT,J17LA638693S
VR,ENP,1001289,3.2,CONT,1084971
VR,PER,1001322,3,CONT,J14LA732646S
VR,PER,1001323,2.1,CONT,D12TA089835M
VR,PER,1001324,3,CONT,J15LA851451E
VR,PER,1001325,2.2,SIN_CONT,
VR,PER,1001326,3.2,CONT,J17LA638828P
VR,PER,3037029,3.2,SIN_CONT,
VR,PER,1001327,3.1,CONT,J15LA850369H
VR,PER,1001328,2.2,CONT,Q21GA046020P
VR,PER,1001329,3.1,CONT,J14LA732560N
VR,ENP,1001332,3.1,CONT,D12TA089681M_1001332_FICT
VR,PER,1001334,2.2,CONT,J17LA638928S
VR,SOC,1001335,2.2,CONT,J15LA851230T
VR,PER,988637,2.2,CONT,Q19GA004971J
VR,PER,1001336,2.2,CONT,Q18GA043416U
VR,PER,1001339,2.2,CONT,J15LA851438H
VR,PER,1001340,2,CONT,Q21GA046129B
VR,PER,1001341,3.1,CONT,Q18GA043757M
VR,PER,1001342,2.2,CONT,J15LA851205S
VR,CON,1001343,3.2.1,CONT,D11CA267713I
VR,PER,1001344,0,CONT,Q19GA004868L
VR,PER,1001347,3.2.1,CONT,Q18GA043570D
VR,PER,1001348,3.2,CONT,Q18GA042977S
VR,PER,1001350,2.2,CONT,Q19AG005222J
VR,PER,1001351,3.2.1,CONT,Q21GA045817O
VR,PER,980674,3.2.1,CONT,Q21GA045818P
VR,PER,1001352,3.2.1,CONT,Q18GA043630Y
VR,PER,1001353,3.2.1,CONT,Q18GA043617B
VR,PER,1001354,3.2.1,CONT,Q18GA043624A
VR,PER,1001355,3.2.1,CONT,C18LA220116R
VR,PER,1001356,3.2.1,CONT,Q18GA043633B
VR,PER,1001358,3.1,CONT,Q18GA043553C
VR,PER,1001359,3.2.1,CONT,D11CA267841P
VR,PER,1001360,2.2,CONT,F179865
VR,PER,1001362,0,CONT,Q18EA019618V
VR,SOC,1001364,2,CONT,Q19GA023660D
VR,PER,1001365,3.1,CONT,Q21GA031164F
VR,PER,1001366,3.2,CONT,Q18EA019373T
VR,PER,3018308,2.2.1,CONT,Q19GA023854L
VR,SOC,40000100165,,CONT,Q19GA023854L
VR,PER,3018539,3,CONT,Q19GA023739J
VR,PER,995851,3.2,CONT,Q19GA023932I
VR,PER,3019867,1,CONT,Q19GA004923B
VR,PER,3021764,3,CONT,Q19GA005152M
VR,PER,3022144,3.2,CONT,Q19GA023882P
VR,PER,3022381,3,CONT,5604243
VR,PER,3022849,2.2,CONT,Q19GA023785P
VR,SOC,3022896,3.2,CONT,5604246
VR,PER,3022920,3.1,CONT,Q18GA043508X
VR,PER,3023467,3.2,CONT,Q19GA023887U
VR,PER,3024479,3.2,CONT,Q19GA023977V
VR,PER,981443,3.1,CONT,Q19GA005100A
VR,SOC,3024698,3.2,CONT,5604254
VR,SOC,3024700,3.2,CONT,5678309
VR,PER,3024701,2,CONT,Q19GA005132I
VR,PER,3024705,0,CONT,Q19GA005053K
VR,PER,3024715,3.2,CONT,Q19GA023726E
VR,PER,3025026,3.2,CONT,Q19GA023727F
VR,PER,3025215,2.2,CONT,Q18GA043415T
VR,PER,982914,3.2,CONT,J17LA639001K
VR,PER,3026155,1,CONT,Q19GA004939J
VR,PER,3026663,3.2.1,CONT,Q21GA037148N
VR,PER,3027004,1,CONT,Q19GA004931B
VR,PER,997569,2.2,CONT,J15LA851110M
VR,PER,998573,2.2,CONT,Q21GA046206X
VR,PER,3027012,1,CONT,Q21GA045748S
VR,PER,997556,2.1,CONT,Q18EA019874J
VR,PER,3027056,1,CONT,Q19GA004937H
VR,PER,3027558,1,CONT,Q19GA004933D
VR,PER,996408,2,CONT,Q18EA019780E
VR,PER,3027657,1,CONT,Q19GA004932C
VR,PER,3027663,1,CONT,Q19GA004934E
VR,SOC,3027700,2.2.1,SIN_CONT,
VR,PER,3028198,0,CONT,Q18GA043708D
VR,PER,3028837,3.1,CONT,Q19GA005149R
VR,PER,3028840,3.1,CONT,Q19GA005142K
VR,PER,3028868,0,CONT,Q18GA043310L
VR,PER,3029241,2.2,CONT,J15LA851501X
VR,PER,3029976,3,CONT,Q19GA023634B
VR,PER,3029980,3,CONT,Q19GA023631Y
VR,PER,3029983,3,CONT,Q19GA023632Z
VR,PER,3030261,0,CONT,Q19GA004944G
VR,PER,3030269,3.2,CONT,J17LA639031Q
VR,PER,3030356,,CONT,3030356_MIG
VR,PER,3030358,,CONT,EZ023188A
VR,PER,3030361,,CONT,EZ023189B
VR,PER,3030364,1,CONT,Q18GA0042930F
VR,PER,3030891,,SIN_CONT,
VR,PER,995671,3.2.1,CONT,J15LA850980U
VR,PER,3030898,,SIN_CONT,
VR,PER,3030902,,SIN_CONT,
VR,PER,989970,3.2.1,CONT,Q18GA043095X
VR,SOC,3030909,,SIN_CONT,
VR,PER,3030913,3.1,SIN_CONT,
VR,PER,3030915,,SIN_CONT,
VR,SOC,3030916,,SIN_CONT,
VR,PER,3030919,,SIN_CONT,
VR,SOC,3030921,,SIN_CONT,
VR,PER,3030924,2.2,SIN_CONT,
VR,PER,3033178,0,CONT,J14LA719754N
VR,PER,3033312,3.2,CONT,Q19GA023723B
VR,PER,3033805,3.2,CONT,Q18EA018432J
VR,SOC,3034336,3.2,CONT,Q18GA043055P
VR,PER,3035384,2.2,CONT,Q18GA043558H
VR,PER,3036259,3,SIN_CONT,Q19GA005262R
VR,PER,40000100078,,CONT,Q19GA005262R
VR,PER,3036382,,CONT,7936300
VR,SOC,3036887,3,CONT,Q21EA037232I
VR,PER,3036891,2,CONT,Q19GA005134K
VR,PER,3036893,2,CONT,Q18EA019856H
VR,SOC,3036894,2.1,CONT,Q19GA004957L
VR,PER,3036948,2.2,CONT,Q18GA043604W
VR,PER,3037005,2.2,CONT,Q18GA043414S
VR,PER,3037007,0,CONT,Q19GA023733D
VR,PER,980683,2,CONT,Q19GA023592J
VR,PER,3037008,1,CONT,Q18GA043259Z
VR,PER,3037023,,CONT,D10CA442363F
VR,PER,3037010,2.2,CONT,Q19GA023789T
VR,PER,3037011,3.2,CONT,Q19GA023722A
VR,ENP,3037012,2.2.1,CONT,D10HG035495D
VR,ENP,3037013,2.2.1,CONT,D09UH270164Z
VR,ENP,979453,3.2.1,CONT,D11CA267682S
VR,ENP,3037014,2.2,CONT,95603139
VR,ENP,3037017,3.2,CONT,A15JC001300Y
VR,PER,3037018,0,CONT,Q19GA023622X
VR,PER,3037020,3.1,CONT,Q18GA042934H
VR,CON,3037021,3.2,CONT,10SC080111
VR,ENP,3037022,3,CONT,D11CA203540L
VR,PER,997054,0,CONT,Q19GA004929H
VR,PER,3037024,3,CONT,Q18GA037883C
VR,SOC,3037025,2.2.1,CONT,A10OA103270E
VR,SOC,3037026,,SIN_CONT,
VR,PER,998143,3.2.1,CONT,Q18EA01939V
VR,PER,3037027,3.1,SIN_CONT,
VR,PER,995500,3.1,CONT,Q21GA045776W
VR,SOC,3037028,,SIN_CONT,
VR,PER,997580,3.2.1,CONT,64703114
VR,PER,3037030,,SIN_CONT,
VR,PER,990700,3.2.1,CONT,D11CA267840O
VR,PER,999252,0,CONT,J14LA732662S
VR,PER,3037031,3.2.1,SIN_CONT,
VR,PER,999813,0,CONT,Q19GA005120E
VR,PER,3037032,3.1,SIN_CONT,
VR,PER,3037033,3.1,SIN_CONT,
VR,PER,3037034,,SIN_CONT,
VR,PER,980684,2,CONT,Q18EA019901V
VR,PER,3037035,,SIN_CONT,
VR,PER,3037108,,SIN_CONT,
VR,PER,997935,2.2,CONT,30271
VR,PER,3037036,,SIN_CONT,
VR,PER,3037037,3.2.1,SIN_CONT,Q19GA005083Q
VR,PER,40000100195,,CONT,Q19GA005083Q
VR,PER,3037038,0,CONT,Q18GA043482E
VR,PER,3037039,3.1,CONT,Q18GA038005U
VR,PER,3037040,2,CONT,Q18EA019824Z
VR,SOC,3037041,3.2,CONT,D10CA453979O
VR,SOC,3037042,3.2,CONT,D10CA453980H
VR,SOC,3037043,3.2,SIN_CONT,
VR,PER,3037044,3.1,CONT,Q18GA037999N
VR,PER,3037046,3.1,CONT,Q18GA042935I
VR,PER,3037047,3.1,CONT,Q18GA038004T
VR,PER,3037048,3,CONT,Q18GA037812N
VR,ENP,3037049,0,CONT,J17LA638700A
VR,PER,996525,2.2,CONT,Q18GA037920Q
VR,PER,3037050,3.1,CONT,Q18GA037871Y
VR,PER,3037052,0,CONT,Q18GA043291Z
VR,PER,979813,3,CONT,J14LA732604I
VR,PER,3037053,3.1,CONT,Q18GA042953K
VR,PER,989580,,CONT,85187536_989580_FICT
VR,PER,3037054,0,SIN_CONT,
VR,PER,3037055,0,CONT,A11OA063708U
VR,PER,996422,3.2.1,CONT,J15LA850953R
VR,PER,3037056,0,CONT,A11OA063709V
VR,PER,999277,0,CONT,Q18GA043293B
VR,PER,3037057,3.1,CONT,J15LA851051S
VR,PER,3037058,0,CONT,A11OA063743X
VR,PER,3037059,0,CONT,A11OA063711P
VR,PER,3037060,0,CONT,A11OA063714S
VR,PER,3037061,3.1,SIN_CONT,
VR,SOC,3037062,,SIN_CONT,
VR,CON,3037267,3.1,CONT,D11CA267697Z
VR,PER,984613,,SIN_CONT,
VR,PER,3037063,3.1,SIN_CONT,
VR,SOC,3037064,3.2.1,SIN_CONT,
VR,PER,998635,2,CONT,Q18EA019392W
VR,PER,3037066,2,SIN_CONT,
VR,PER,3037067,,SIN_CONT,
VR,PER,3037068,3.2.1,CONT,Q18GA037931T
VR,PER,3037069,3.2,CONT,J15LA851288L
VR,PER,3037070,,SIN_CONT,
VR,PER,3037144,3.2.1,SIN_CONT,
VR,PER,995672,3.2.1,CONT,C18LA220117S
VR,PER,40000100164,,CONT,Q19GA005228P
VR,SOC,3037071,3,SIN_CONT,Q19GA005228P
VR,SOC,3037072,3,SIN_CONT,Q18EA019367V
VR,PER,40000100123,,CONT,Q18EA019367V
VR,PER,3037073,3.1,CONT,Q18GA042936J
VR,PER,3037074,3,CONT,Q19GA023638F
VR,PER,3037075,3,SIN_CONT,Q19GA024012H
VR,PER,40000100162,,CONT,Q19GA024012H
VR,SOC,3037076,3.2,CONT,Q18GA043047P
VR,PER,3037077,3.2,CONT,Q18GA043042K
VR,PER,3037078,3,CONT,Q18GA043118N
VR,PER,983810,3,CONT,J15LA851332Y
VR,PER,40000100125,,CONT,Q19GA023953N
VR,SOC,3037079,3,SIN_CONT,Q19GA023953N
VR,PER,3037080,2,SIN_CONT,N597287
VR,PER,998652,,CONT,N597287
VR,PER,3037081,,SIN_CONT,4161945
VR,PER,3037284,2,SIN_CONT,4161945
VR,PER,995734,,CONT,4161945
VR,PER,3037083,3.1,SIN_CONT,J121948
VR,PER,996491,,CONT,J121948
VR,PER,3037084,,SIN_CONT,2016215
VR,PER,995520,,CONT,2016215
VR,PER,3037085,2,SIN_CONT,4159758
VR,PER,999070,,CONT,4159758
VR,PER,3037086,,SIN_CONT,4156300
VR,PER,985666,,CONT,4156300
VR,PER,986493,2.2,CONT,Q19GA005827A
VR,PER,3037087,2.2,CONT,Q18EA019356S
VR,SOC,3037088,3,SIN_CONT,Q19GA023860J
VR,PER,40000100137,,CONT,Q19GA023860J
VR,PER,996178,2,CONT,D12TA089419A
VR,PER,3037089,2,CONT,Q18GA043731C
VR,PER,995677,2.2,CONT,Q19GA023750E
VR,PER,3037090,3.2.1,CONT,D11CA147943E
VR,PER,3037091,3.2.1,CONT,D11CA147942
VR,PER,3037092,3.2.1,CONT,D11CA147944F
VR,PER,3037093,3.2,CONT,D11CA147937G
VR,SOC,3037094,3,SIN_CONT,
VR,SOC,3037095,,SIN_CONT,
VR,PER,3037329,3,CONT,14LA728114C
VR,PER,987592,3.1,CONT,Q18EA019643W
VR,PER,3037096,,SIN_CONT,
VR,PER,3037547,3.1,CONT,J17LA638832L
VR,SOC,3037097,,SIN_CONT,
VR,SOC,3037098,,SIN_CONT,
VR,SOC,3037099,,SIN_CONT,
VR,PER,3037100,3,CONT,D11CA147918D
VR,SOC,3037101,3,SIN_CONT,Q18GA038052B
VR,PER,40000100246,,CONT,Q18GA038052B
VR,PER,3037102,2.2,CONT,Q21GA046190G
VR,PER,3037103,3.2,CONT,Q18GA038090H
VR,PER,3037104,,SIN_CONT,
VR,PER,3037234,,SIN_CONT,
VR,PER,998082,,SIN_CONT,
VR,PER,997397,2.2,CONT,Q18GA043697R
VR,PER,3037105,,SIN_CONT,
VR,PER,3037236,,SIN_CONT,
VR,PER,3037106,,SIN_CONT,
VR,PER,983945,2,CONT,Q19GA023744G
VR,PER,996637,3.2,CONT,Q19GA023824F
VR,SOC,3037107,3.2.1,SIN_CONT,
VR,PER,986140,0,CONT,Q18GA043783O
VR,PER,3037109,,SIN_CONT,
VR,PER,3037176,,SIN_CONT,
VR,PER,3037243,3.1,SIN_CONT,
VR,PER,3037110,,SIN_CONT,
VR,PER,3037112,,SIN_CONT,
VR,PER,985818,0,CONT,Q18EA019659E
VR,PER,3037113,3,SIN_CONT,
VR,PER,988635,3,CONT,Q18EA019686H
VR,PER,3037114,,SIN_CONT,
VR,PER,997242,3.1,CONT,Q19GA023582G
VR,PER,3037115,0,CONT,Q18GA043361W
VR,PER,3037116,2.2,CONT,A11OA130023D
VR,CON,3037117,3.2.1,CONT,D11CA147921Y
VR,PER,3037118,2.1,CONT,Q19GA004953H
VR,PER,3037119,3.2,CONT,Q21EA037166P
VR,PER,3037120,2.2,CONT,Q21GA031106V
VR,PER,3037121,3.2.1,CONT,D11CA147932B
VR,PER,3037122,2.2,CONT,Q19GA023958S
VR,PER,40000100111,,CONT,Q19GA023958S
VR,PER,3037123,3.1,CONT,Q18GA042931E
VR,SOC,3037124,0,SIN_CONT,Q18GA043787S
VR,PER,40000100081,,CONT,Q18GA043787S
VR,PER,40000100211,,CONT,Q18GA042898U
VR,SOC,3037125,0,SIN_CONT,Q18GA042898U
VR,SOC,3037126,0,CONT,Q21GA046052
VR,SOC,3037127,3.2,CONT,Q21EA037141G
VR,SOC,3037128,3.2,CONT,Q21EA037142M
VR,PER,3037129,3.2,CONT,Q21GA031235D
VR,PER,3037130,2.2,CONT,Q21GA046192I
VR,PER,995788,3.2,CONT,Q18EA019454T
VR,PER,3037131,3.2.1,CONT,Q18GA043087X
VR,PER,3037132,3.2,SIN_CONT,
VR,PER,3037133,2.2,CONT,Q21GA045955X
VR,PER,3037134,3,CONT,Q21EA037257R
VR,PER,3037135,3,CONT,Q18GA038079M
VR,SOC,3037136,0,SIN_CONT,Q21EA037328P
VR,PER,40000100294,,CONT,Q21EA037328P
VR,PER,996018,3.1,CONT,J15LA851014N
VR,PER,3037137,3.1,CONT,Q18GA043160P
VR,PER,3037138,2.2,CONT,A11OA206417G
VR,PER,3037139,2.2,CONT,Q21GA046191H
VR,PER,3037140,2.2,CONT,Q21GA031211V
VR,PER,3037141,3.2.1,CONT,A11OA216288U
VR,PER,996928,3.1,CONT,Q18GA037985H
VR,CON,3037142,3.1,SIN_CONT,
VR,PER,3037143,0,SIN_CONT,Q19GA005270R
VR,PER,40000100077,,CONT,Q19GA005270R
VR,SOC,3037172,,SIN_CONT,
VR,PER,988152,,SIN_CONT,
VR,PER,3037145,,SIN_CONT,
VR,PER,3037146,3.2.1,SIN_CONT,
VR,PER,3037147,,SIN_CONT,
VR,PER,3037148,,SIN_CONT,
VR,SOC,3037264,,SIN_CONT,
VR,PER,3037149,,SIN_CONT,
VR,PER,999911,2.2,CONT,J14LA719713E
VR,PER,3037150,2.2,SIN_CONT,84964
VR,PER,996112,,CONT,84964
VR,PER,3037151,3.2.1,SIN_CONT,
VR,PER,995668,3.2,CONT,J17LA638718K
VR,PER,3037152,3.2,SIN_CONT,
VR,PER,3037153,0,CONT,J15LA851514C
VR,PER,3037155,,SIN_CONT,Q18EA019834B
VR,SOC,3037174,,SIN_CONT,Q18EA019834B
VR,PER,3037228,2,CONT,Q18EA019834B
VR,PER,987362,,CONT,Q18EA019834B
VR,PER,3037157,,SIN_CONT,
VR,PER,3037349,3,CONT,D11LA267692U
VR,PER,3037158,0,CONT,Q21GA031265J
VR,PER,3037159,3.2.1,SIN_CONT,2068905
VR,PER,984242,,CONT,2068905
VR,PER,3037160,2.2,SIN_CONT,
VR,PER,999265,,CONT,1097554
VR,PER,3037161,,SIN_CONT,
VR,PER,983121,,CONT,991107466
VR,PER,999581,3,CONT,Q18GA038091L
VR,PER,3037162,,SIN_CONT,
VR,PER,3037163,0,CONT,Q19GA004869M
VR,PER,3037164,2,CONT,Q19GA023598O
VR,PER,3037165,3.1,SIN_CONT,
VR,PER,3037166,2.2,CONT,Q21GA045957Z
VR,PER,3037167,0,CONT,Q19GA005130G
VR,PER,3037168,3.2.1,CONT,Q21GA045800F
VR,PER,3037169,,SIN_CONT,
VR,SOC,3037170,,SIN_CONT,
VR,PER,3037171,,SIN_CONT,
VR,PER,999936,2.1,CONT,J14LA732596Z
VR,PER,3037173,3.2,SIN_CONT,
VR,PER,3037175,0,CONT,Q19GA005082P
VR,PER,3037177,3.2.1,SIN_CONT,
VR,PER,997509,0,CONT,J14LA719575M
VR,PER,3037178,,SIN_CONT,
VR,PER,3037179,,SIN_CONT,
VR,PER,3037208,,SIN_CONT,
VR,PER,3037322,3.2.1,CONT,J14LA732651P_3037322_FICT
VR,PER,3037180,,SIN_CONT,
VR,PER,999470,3.2.1,CONT,Q18EA019362Q
VR,PER,3037181,3.1,SIN_CONT,
VR,PER,996929,3.1,CONT,Q18GA037984G
VR,PER,3037182,,SIN_CONT,
VR,PER,3037183,2.1,SIN_CONT,
VR,PER,995998,,CONT,3089836
VR,PER,3037184,0,SIN_CONT,
VR,PER,3037185,2.2,CONT,D11CA203535Q
VR,SOC,3037186,3.2.1,CONT,Q18GA043623Z
VR,SOC,3037187,3.2.1,CONT,Q18GA043635D
VR,SOC,3037188,3.2.1,CONT,Q18GA043625B
VR,SOC,3037189,3.2.1,CONT,Q18GA043632A
VR,SOC,3037190,3.2.1,CONT,Q18GA043618C
VR,SOC,3037191,3.2.1,CONT,Q18GA043620W
VR,SOC,3037192,3.2.1,CONT,Q18GA043619D
VR,SOC,3037193,0,CONT,Q19GA023613W
VR,PER,996426,3.2.1,CONT,C18LA220115Q
VR,PER,3037194,1,CONT,Q18GA043732D
VR,PER,3037423,1,SIN_CONT,
VR,PER,3037424,1,SIN_CONT,
VR,PER,3037425,1,SIN_CONT,
VR,PER,3037435,1,CONT,J15LA850410R
VR,PER,3037436,1,SIN_CONT,
VR,PER,3037536,1,CONT,J17LA638881
VR,PER,984508,1,SIN_CONT,
VR,PER,3037195,3.1,CONT,Q18GA042885P
VR,PER,3037196,3.1,CONT,Q18GA042950H
VR,PER,996471,3.1,CONT,Q21GA031259L
VR,PER,3037197,3.1,CONT,Q18GA042949O
VR,PER,3037198,,SIN_CONT,
VR,PER,996354,2.2,SIN_CONT,
VR,PER,3037199,3.1,CONT,Q18GA042879R
VR,PER,981827,3.2.1,CONT,A11OA216150D
VR,PER,3037200,2,CONT,Q18EA019859K
VR,PER,3037201,3.1,CONT,Q18GA042952J
